F_2,,,,,
F_1_40%,,,,,
F_1_80%,,,,,
F_1_40%,,,,,
F_2,,,,,
F_1_,,,,,
F_1_40%,,,,,
F_1_60%,,,,,
F_2,,,,,
F_2,,,,,
F_1_80%,,,,,
F_1_60%,,,,,
F_1_80%,,,,,
F_1_60%,,,,,
F_3,,,,,
F_1_80%,,,,,
F_3,,,,,
F_1_,,,,,
F_1_40%,,,,,
F_1_80%,,,,,
F_1_40%,,,,,
F_1_,,,,,
F_2,,,,,
F_1_40%,,,,,
F_1_80%,,,,,
F_1_80%,,,,,
F_1_80%,,,,,
F_1_40%,,,,,
F_2,,,,,
F_1_80%,,,,,
F_3,,,,,
F_2,,,,,
F_2,,,,,
F_1_40%,,,,,
F_2,,,,,
F_2,,,,,
F_2,,,,,
F_2,,,,,
F_1_40%,,,,,
F_2,,,,,
F_2,,,,,
F_2,,,,,
F_1_40%,,,,,
F_1_40%,,,,,
F_2,,,,,
F_2,,,,,
F_1_40%,,,,,
F_2,,,,,
F_1_40%,,,,,
F_3,,,,,
F_3,,,,,
F_1_40%,,,,,
F_2,,,,,
F_2,,,,,
F_1_40%,,,,,
F_3,,,,,
F_2,,,,,
F_2,,,,,
F_1_40%,,,,,
F_2,,,,,
F_1_40%,,,,,
F_1_40%,,,,,
F_1_40%,,,,,
F_1_60%,,,,,
F_1_40%,,,,,
F_1_80%,,,,,
F_2,,,,,
F_2,,,,,
F_1_40%,,,,,
F_1_80%,,,,,
F_3,,,,,
F_2,,,,,
F_1_80%,,,,,
F_1_40%,,,,,
F_1_40%,,,,,
F_2,,,,,
F_1_80%,,,,,
F_3,,,,,
F_2,,,,,
F_1_40%,,,,,
F_1_40%,,,,,
F_1_40%,,,,,
F_2,,,,,
F_1_40%,,,,,
F_2,,,,,
F_2,,,,,
F_1_60%,,,,,
F_2,,,,,
F_2,,,,,
F_2,,,,,
F_1_40%,,,,,
F_1_40%,,,,,
F_1_60%,,,,,
F_2,,,,,
F_2,,,,,
F_2,,,,,
F_1_40%,,,,,
F_2,,,,,
F_2,,,,,
F_2,,,,,
F_1_40%,,,,,
F_1_40%,,,,,
F_1_40%,,,,,
F_1_40%,,,,,
F_2,,,,,
F_2,,,,,
F_1_40%,,,,,
F_1_80%,,,,,
F_2,,,,,
F_2,,,,,
F_2,,,,,
F_1_40%,,,,,
F_1_40%,,,,,
F_1_40%,,,,,
F_1_,,,,,
F_3,,,,,
F_1_,,,,,
F_2,,,,,
F_1_40%,,,,,
F_2,,,,,
F_3,,,,,
F_2,,,,,
F_1_60%,,,,,
F_1_40%,,,,,
F_1_80%,,,,,
F_2,,,,,
F_1_60%,,,,,
F_1_40%,,,,,
F_2,,,,,
F_1_80%,,,,,
F_1_80%,,,,,
F_1_80%,,,,,
F_1_40%,,,,,
F_1_60%,,,,,
F_2,,,,,
F_2,,,,,
F_2,,,,,
F_2,,,,,
F_1_60%,,,,,
F_1_80%,,,,,
F_1_40%,,,,,
F_1_40%,,,,,
F_1_40%,,,,,
F_2,,,,,
F_1_40%,,,,,
F_1_80%,,,,,
F_2,,,,,
F_1_80%,,,,,
F_2,,,,,
F_1_80%,,,,,
F_1_80%,,,,,
F_1_40%,,,,,
F_1_,,,,,
F_1_80%,,,,,
F_1_40%,,,,,
F_1_60%,,,,,
F_2,,,,,
F_1_40%,,,,,
F_2,,,,,
F_1_80%,,,,,
F_2,,,,,
F_1_80%,,,,,
F_1_80%,,,,,
F_1_80%,,,,,
F_2,,,,,
F_1_80%,,,,,
F_1_80%,,,,,
F_2,,,,,
F_1_60%,,,,,
F_1_80%,,,,,
F_1_80%,,,,,
F_1_80%,,,,,
F_1_60%,,,,,
F_1_60%,,,,,
F_1_40%,,,,,
F_1_60%,,,,,
F_1_60%,,,,,
F_1_80%,,,,,
F_1_60%,,,,,
F_2,,,,,
F_1_40%,,,,,
F_1_80%,,,,,
F_1_60%,,,,,
F_1_40%,,,,,
F_1_80%,,,,,
F_1_40%,,,,,
F_3,,,,,
F_3,,,,,
F_2,,,,,
F_1_80%,,,,,
F_2,,,,,
F_2,,,,,
F_1_40%,,,,,
F_2,,,,,
F_3,,,,,
F_1_80%,,,,,
F_2,,,,,
F_2,,,,,
F_2,,,,,
F_2,,,,,
F_2,,,,,
F_2,,,,,
F_2,,,,,
F_1_80%,,,,,
F_1_80%,,,,,
F_1_40%,,,,,
F_2,,,,,
F_1_40%,,,,,
F_1_40%,,,,,
F_1_60%,,,,,
F_2,,,,,
F_1_80%,,,,,
F_1_60%,,,,,
F_1_40%,,,,,
